android-7 13.03979678238780694326 45.97798475867908552074 61.81202370872142252328 94.41151566469093988145 99.74597798475867908552 100
android-8 12.30992034757422157856 41.99855177407675597393 56.84286748732802317161 92.32440260680666183924 99.78276611151339608979 100
android-9 11.71693735498839907192 40.42923433874709976798 56.49651972157772621809 91.35730858468677494199 99.76798143851508120649 100
android-10 10.00000000000000000000 35.46391752577319587628 50.92783505154639175257 82.93814432989690721649 99.69072164948453608247 100
android-11 10.38026721479958890030 35.86844809866392600205 51.49023638232271325796 83.71017471736896197327 99.74306269270298047276 100
android-12 10.46153846153846153846 36.05128205128205128205 51.64102564102564102564 83.69230769230769230769 99.74358974358974358974 100
android-13 10.80402010050251256281 35.62814070351758793969 52.06030150753768844221 84.02010050251256281407 99.74874371859296482412 100
master 10.76320939334637964774 36.15459882583170254403 52.29941291585127201565 84.58904109589041095890 99.80430528375733855185 100
